2020-05-14 20:56:28.896551,9740.7,1.13,4411.18,48249.54,48.53,0.0,10.49,0.0,0.0,0.0
2020-05-14 20:56:33.905363,9744.3,1.13,4412.72,48264.41,48.53,0.0,10.49,0.0,0.0,0.0
2020-05-14 20:56:38.916469,9747.86,1.13,4414.2,48279.39,48.54,0.0,10.49,0.0,0.0,0.0
2020-05-14 20:56:43.929859,9751.34,1.13,4415.77,48294.37,48.54,0.0,10.49,0.0,0.0,0.0
2020-05-14 20:56:48.942701,9754.98,1.13,4417.22,48309.34,48.55,0.0,10.49,0.0,0.0,0.0
2020-05-14 20:56:53.953708,9758.54,1.13,4418.69,48324.31,48.56,0.0,10.5,0.0,0.0,0.0
2020-05-14 20:56:58.964604,9762.32,1.13,4419.95,48339.28,48.56,0.0,10.51,0.0,0.0,0.0
2020-05-14 20:57:03.975501,9765.93,1.13,4421.39,48354.24,48.56,0.0,10.51,0.0,0.0,0.0
