2020-05-14 20:56:28.897063,918065152,732160000,20.2,113455104,91123712,202629120,527007744,39886848,673599488,5427200,76947456
2020-05-14 20:56:33.906096,918065152,731619328,20.3,114012160,90558464,202735616,526966784,39886848,673607680,5427200,76984320
2020-05-14 20:56:38.917193,918065152,731643904,20.3,113987584,90574848,202743808,526966784,39895040,673607680,5427200,76984320
2020-05-14 20:56:43.930579,918065152,731643904,20.3,113979392,90574848,202743808,526966784,39903232,673607680,5427200,76984320
2020-05-14 20:56:48.943431,918065152,731660288,20.3,113971200,90574848,202760192,526966784,39911424,673607680,5427200,76984320
2020-05-14 20:56:53.954442,918065152,731660288,20.3,113971200,90574848,202760192,526966784,39919616,673599488,5427200,76984320
2020-05-14 20:56:58.965333,918065152,731660288,20.3,113954816,90574848,202760192,526966784,39927808,673607680,5427200,76984320
2020-05-14 20:57:03.976220,918065152,731684864,20.3,113946624,90574848,202784768,526966784,39936000,673607680,5427200,76984320
